0,1.539885,1700
1,2.038236,1725
2,1.813513,1975
3,1.024112,1725
4,1.852366,1975
5,2.161019,2125
6,1.430738,1900
7,1.547551,1725
8,1.408967,2100
9,2.831442,1850
10,1.708806,2250
11,1.410408,1725
12,1.085955,2150
13,1.504733,2400
14,1.809148,2300
15,1.091572,1650
16,1.205842,1775
17,1.366261,1925
18,1.348271,1925
19,1.454755,2025
20,0.890710,1975
21,1.254135,2425
22,1.557641,2500
23,1.831062,2825
24,1.688302,2025
25,1.186703,2075
26,1.386555,2100
27,1.175801,2625
28,1.832714,3100
29,1.795640,2575
30,1.219625,2650
31,1.276867,2575
32,0.968140,2800
33,2.875969,3650
34,1.464529,3075
35,1.470428,2900
36,1.906737,3825
37,2.517378,2350
38,1.098747,2700
39,1.593219,3975
40,1.665109,4725
41,2.335751,3600
42,1.618538,4050
43,1.993556,5075
44,1.502763,4275
45,1.595026,4175
46,2.108635,4525
47,2.094442,5100
48,1.979528,5250
49,2.040169,5800
50,2.289415,5125
51,2.842369,5925
52,2.711669,5675
53,3.677581,6650
54,2.314657,5575
55,3.532807,5225
56,2.448493,5775
57,3.079824,6275
58,2.113522,6300
59,7.419188,7325
60,3.627085,5525
61,1.934124,6725
62,2.952901,7600
63,4.176087,6325
64,3.580797,7425
65,5.690425,6900
66,3.512870,5625
67,2.778764,6050
68,2.976134,6200
69,2.425435,6875
70,5.135201,7325
71,4.003491,7650
72,4.274006,6600
73,3.703037,7875
74,3.405098,6550
75,2.281425,7475
76,3.853826,7825
77,2.544437,7375
78,7.932296,6950
79,4.189171,7150
80,4.428670,8725
81,3.790507,8125
82,2.693352,8025
83,3.285749,8425
84,3.059022,8225
85,3.046656,8800
86,3.594331,7825
87,3.096345,8300
88,2.837150,8875
89,3.142972,8525
90,2.916979,8150
91,3.204566,7725
92,3.509303,8025
93,2.919380,9075
94,4.250109,8800
95,3.990740,8650
96,4.474893,9025
97,3.947925,8725
98,2.427438,8825
99,2.719276,8450
100,3.872507,8175
101,2.905617,8775
102,4.669889,8575
103,5.439799,9375
104,3.444751,10425
105,4.245914,9825
106,4.035936,9125
107,3.214080,9850
108,5.553609,8325
109,4.546140,9975
110,4.241023,8750
111,3.071627,8325
112,4.353722,9375
113,4.112418,9775
114,3.870719,9075
115,6.469186,8600
116,3.730577,9025
117,3.507919,9475
118,3.829168,10300
119,3.574730,9275
120,5.188199,9775
121,3.506146,9900
122,3.896323,9950
123,3.814553,9700
124,5.443023,9275
125,5.442454,8300
126,4.900812,9250
127,7.703013,8325
128,4.108382,9175
129,4.748597,9500
130,4.758438,7650
131,4.456075,8800
132,4.089916,9725
133,3.619593,9025
134,6.091163,8900
135,4.401649,9925
136,3.838134,9175
137,5.935179,9875
138,5.079363,9750
139,4.565853,9000
140,4.615613,10075
141,7.723977,9975
142,3.622991,9925
143,5.169073,10125
144,8.943398,8625
145,4.200959,8875
146,4.453920,9825
147,3.726468,9025
148,4.764782,9200
149,3.772953,9625
150,4.917929,8200
151,4.485573,9450
152,4.242658,10225
153,4.247217,9550
154,4.746276,9000
155,4.815664,9025
156,5.025533,9675
157,4.600702,9025
158,4.811271,9000
159,3.799022,9525
160,4.365899,10300
161,5.860728,8425
162,3.972518,8225
163,5.792611,4900
164,3.632690,10125
165,2.910988,9200
166,4.440486,9875
167,3.740382,9900
168,5.154192,9275
169,4.132887,8950
170,4.555049,9525
171,5.997111,8975
172,5.482125,8075
173,4.116474,9650
174,4.150281,9275
175,4.781776,8725
176,3.904574,9525
177,5.339980,8800
178,3.415358,9575
179,4.258287,8175
180,3.394716,10050
181,3.533902,9325
182,2.553150,9850
183,4.594147,9575
184,3.733613,9825
185,3.841162,8500
186,4.744152,6225
187,3.857030,8675
188,4.489434,9625
189,2.280953,9325
190,3.739017,9675
191,6.358563,9525
192,6.251558,7950
193,5.965811,7975
194,2.893744,9925
195,3.201317,9775
196,3.399901,8875
197,3.241303,8825
198,4.704010,8800
199,5.221078,7225
200,3.778760,8850
201,3.324906,8925
202,3.582872,8775
203,3.702283,8900
204,3.393586,10050
205,3.204197,10025
206,3.677089,9025
207,2.865671,8700
208,5.035894,8675
209,4.799414,9075
210,2.967244,10275
211,4.640697,10100
212,3.439614,9750
213,4.653682,7050
214,5.184107,6550
215,3.351249,9850
216,3.524909,9025
217,3.293946,9950
218,4.388569,9325
219,3.733360,9600
220,4.277385,9775
221,4.596143,7600
222,4.307545,7075
223,2.769161,9725
224,4.530609,7400
225,3.450458,9300
226,4.830015,8750
227,3.811513,8875
228,3.816738,9800
229,4.622440,9375
230,3.339659,8875
231,3.237449,10050
232,3.828360,8225
233,7.803052,7275
234,3.393708,10475
235,3.535389,10100
236,3.381594,10175
237,3.355528,9500
238,3.613557,7650
239,3.563604,9450
240,2.860275,9475
241,2.235923,10550
242,3.135701,9500
243,3.318568,9200
244,4.110674,8650
245,3.199292,9525
246,3.158436,9625
247,3.522746,8325
248,3.369042,9900
249,4.327837,10125
250,5.547592,8150
251,2.864531,8975
252,4.094523,9600
253,3.362505,9300
254,2.931700,10125
255,3.603795,8825
256,3.218035,8925
257,3.394298,9425
258,3.318211,8925
259,5.001327,10375
260,4.494137,10100
261,6.553448,9700
262,4.398684,8900
263,3.514088,9950
264,2.660216,9925
265,3.630221,10125
266,3.363461,9775
267,3.852107,8775
268,5.682102,9700
269,3.813730,9775
270,3.262488,9925
271,4.400505,6300
272,4.337988,6975
273,3.890433,9400
274,3.461815,10000
275,4.685759,9825
276,2.726218,9975
277,3.201555,9825
278,5.751122,9100
279,3.829141,6975
280,3.907889,10225
281,3.011456,9850
282,2.782842,10300
283,2.593086,9675
284,4.128784,9400
285,3.247512,8675
286,4.135733,9000
287,3.528564,10300
288,3.039166,9800
289,5.961792,5275
290,2.422148,10325
291,3.111687,9925
292,2.304341,10100
293,5.311177,9150
294,2.994962,10675
295,6.629887,7250
296,2.435206,9450
297,3.170909,9875
298,2.520620,10275
299,4.819264,9150
300,2.485131,9700
301,3.293028,8150
302,3.519755,10300
303,7.526849,9325
304,2.110079,9575
305,3.789073,9550
306,3.718542,8900
307,2.503794,9550
308,4.555303,8325
309,4.272685,9700
310,6.480238,9625
311,4.013853,8075
312,2.945837,10125
313,3.281200,9300
314,3.382151,9475
315,2.799981,10125
316,4.585198,7950
317,5.060051,9275
318,2.456129,9825
319,5.314509,8350
320,4.706007,9600
321,4.764849,6825
322,4.442016,8825
323,5.111900,10100
324,3.351368,9700
325,3.576291,9000
326,2.175111,9300
327,5.428679,9300
328,3.691808,9875
329,7.942010,8675
330,4.785959,6125
331,3.976149,9200
332,5.354063,10275
333,3.776091,10200
334,4.707523,8525
335,4.100742,9475
336,3.398422,9125
337,3.890171,8375
338,4.004599,10075
339,4.415520,9300
340,5.747848,6275
341,3.500261,8650
342,2.914644,9600
343,4.727441,7750
344,4.618112,7925
345,3.982458,9375
346,3.700174,8275
347,4.873648,6875
348,2.699113,9300
349,5.143259,9625
350,4.906213,8275
351,6.385483,9425
352,6.639773,6750
353,5.087669,6950
354,3.608084,8625
355,4.083262,8575
356,5.396967,7925
357,6.391404,8150
358,6.011124,7775
359,5.279562,7200
360,5.240562,8650
361,7.112947,7500
362,4.623466,8725
363,4.596033,9100
364,8.701172,7575
365,3.739371,8200
366,5.218524,7000
367,4.962466,9075
368,5.467520,6650
369,5.251365,7425
370,5.182125,6800
371,4.440397,8525
372,3.699415,7275
373,7.547549,5800
374,4.394210,8225
375,3.271630,9275
376,5.845255,8625
377,3.998274,8325
378,6.615946,7525
379,4.157841,8425
380,4.069604,8250
381,6.263707,7075
382,4.205753,8325
383,6.993418,7725
384,6.927522,7900
385,8.036291,7225
386,5.189031,8300
387,6.454778,7450
388,7.145236,6525
389,6.337111,6325
390,7.237443,6500
391,5.157010,6675
392,7.712703,6550
393,8.027431,6325
394,6.559140,6975
395,7.911732,7650
396,5.422183,7350
397,8.680941,6325
398,7.633712,6650
399,5.385926,7675
400,6.826278,7400
401,10.130240,6300
402,9.737966,6050
403,7.207038,7975
404,5.969013,7925
405,6.958423,7800
406,6.037710,6225
407,7.622844,7175
408,11.151435,4550
409,7.852625,6900
410,8.143624,7725
411,6.785803,7925
412,11.750432,6700
413,7.652074,7875
414,8.515561,6800
415,11.669383,5450
416,6.061941,8100
417,9.372661,8450
418,12.110366,6475
419,7.631756,7750
420,13.928539,8300
421,12.678121,3650
422,12.786350,5200
423,8.874989,7700
424,9.316313,7050
425,12.897494,5675
426,7.093994,7475
427,12.253380,7350
428,8.994238,8300
429,8.836271,7300
430,9.043525,6525
431,13.108023,4050
432,10.588764,5650
433,11.133289,7400
434,9.118914,8175
435,17.496187,5500
436,11.344518,5850
437,9.772912,6475
438,11.347401,5625
439,11.748842,8525
440,13.449532,5200
441,8.906616,6700
442,14.312650,5400
443,14.726194,7700
444,17.417073,5375
445,11.890955,5800
446,13.611012,6400
447,10.712882,6000
448,13.723797,4375
449,10.145049,6925
450,9.857747,7950
451,11.310773,7650
452,9.954149,7400
453,16.865731,3625
454,9.530513,6250
455,17.677174,6200
456,11.801083,7500
457,17.013464,5275
458,18.694076,3500
459,14.463109,6150
460,19.737439,6125
461,9.326580,8475
462,10.424438,7150
463,17.914690,5200
